Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Heininger, R. Requirements for business process management systems supporting business process agility",2012,1,0,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Heininger, R. Requirements for business process management systems supporting business process agility",2012,1,0,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Karageorgos, A., Mehandjiev, N., Weichhart, G., Hämmerle, A. Agent-based optimisation of logistics and production planning",2003,1,0,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Karageorgos, A., Mehandjiev, N., Weichhart, G., Hämmerle, A. Agent-based optimisation of logistics and production planning",2003,1,0,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Meyer, N., Feiner, T., Radmayr, M., Blei, D., Fleischmann, A. Dynamic catenation and execution of cross organisational business processes - the jcpex! approach",2010,1,1,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Meyer, N., Feiner, T., Radmayr, M., Blei, D., Fleischmann, A. Dynamic catenation and execution of cross organisational business processes - the jcpex! approach",2010,1,1,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Oppl, S., Stary, C. Facilitating shared understanding of work situations using a tangible tabletop interface",2014,1,1,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Oppl, S., Stary, C. Facilitating shared understanding of work situations using a tangible tabletop interface",2014,1,1,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Rothschädl, T. Ad-hoc adaption of subject-oriented business processes at runtime to support organizational learning",2012,1,0,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Rothschädl, T. Ad-hoc adaption of subject-oriented business processes at runtime to support organizational learning",2012,1,0,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Wachholder, D. Enabling Context-sensitive Behavior Adaptation of Information Resources in Dynamic Environments: Grounding Interoperability on Bigraphical Structures",2013,1,0,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Wachholder, D. Enabling Context-sensitive Behavior Adaptation of Information Resources in Dynamic Environments: Grounding Interoperability on Bigraphical Structures",2013,1,0,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Weichhart, G. Supporting interoperability for chaotic and complex adaptive enterprise systems",2013,1,0,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Weichhart, G. Supporting interoperability for chaotic and complex adaptive enterprise systems",2013,1,0,0,0
Georg Weichhart,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Weichhart, G., Feiner, T., Stary, C. Implementing organisational interoperability the sudden approach",2010,1,1,0,0
Dominik Wachholder,Metasonic AG Pfaffenhofen and Communications Engineering - Dept. of Business Information Systems Kepler University Linz,On the Interoperability Contributions of S-BPM,2014,"Weichhart, G., Feiner, T., Stary, C. Implementing organisational interoperability the sudden approach",2010,1,1,0,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Borgert, S., Steinmetz, J., Mühlhäuser, M. ePASS-IoS 1",2011,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Borgert, S., Steinmetz, J., Mühlhäuser, M. ePASS-IoS 1",2011,1,1,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Decker, G., Kopp, O., Barros, A. An Introduction to Service Choreographies",2008,1,0,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Decker, G., Kopp, O., Barros, A. An Introduction to Service Choreographies",2008,1,0,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Fleischmann, A. Distributed Systems: Software Design and Implementation",1994,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Fleischmann, A. Distributed Systems: Software Design and Implementation",1994,1,1,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Fleischmann, A., Lippe, S., Meyer, N., Stary, C. Coherent Task Modeling and Execution Based on Subject-Oriented Representations",2009,1,1,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Fleischmann, A., Lippe, S., Meyer, N., Stary, C. Coherent Task Modeling and Execution Based on Subject-Oriented Representations",2009,1,1,1,0
Stephan Borgert,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Ly, L.T., Knuplesch, D., Rinderle-Ma, S., Göser, K., Pfeifer, H., Reichert, M., Dadam, P. Seaflows toolset compliance verification made easy for process-aware information systems",2010,1,0,1,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,Formal Based Correctness Check for ePASS-IoS 1.1 Process Models with Integrated User Support for Error Correcting,2014,"Ly, L.T., Knuplesch, D., Rinderle-Ma, S., Göser, K., Pfeifer, H., Reichert, M., Dadam, P. Seaflows toolset compliance verification made easy for process-aware information systems",2010,1,0,1,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A. What Is S-BPM? In: Buchwald, H",2009,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Borgert, S., Mühlhäuser, M. A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes",2014,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Borgert, S., Mühlhäuser, M. A S-BPM Suite for the Execution of Cross Company Subject Oriented Business Processes",2014,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A., Kannengiesser, U., Schmidt, W., Stary, C. Subject-Oriented Modeling and Execution of Multi-agent Business Processes",2013,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A., Kannengiesser, U., Schmidt, W., Stary, C. Subject-Oriented Modeling and Execution of Multi-agent Business Processes",2013,1,1,0,0
Kai Michael Höver,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. A Precise Description of the S-BPM Modeling Method",2012,1,1,0,0
Max Mühlhäuser,Dept. of Computer Science Technische Universität Darmstadt,S-BPM-Ont: An Ontology for Describing and Interchanging S-BPM Processes,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. A Precise Description of the S-BPM Modeling Method",2012,1,1,0,0
Başak Çakar,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management ",2012,1,1,0,0
Onur Demirörs,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management ",2012,1,1,0,0
Başak Çakar,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Onur Demirörs,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Başak Çakar,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Singer, R., Zinser, E. Business Process Management — S-BPM A New Paradigm for Competitive Advantage? In: Buchwald, H",2009,1,1,0,0
Onur Demirörs,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Singer, R., Zinser, E. Business Process Management — S-BPM A New Paradigm for Competitive Advantage? In: Buchwald, H",2009,1,1,0,0
Başak Çakar,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,0,0
Onur Demirörs,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Handy, B., Dirndorfer, M., Schneeberger, J., Fischer, H. Methods of Process Modeling in the Context of Civil Services by the Example of German Notaries",2011,1,1,0,0
Başak Çakar,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Sneed, S. Mapping Possibilities of S-BPM and BPMN 2",2012,1,0,0,0
Onur Demirörs,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Sneed, S. Mapping Possibilities of S-BPM and BPMN 2",2012,1,0,0,0
Başak Çakar,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Coşkunçay, A., Aysolmaz, B., Demirörs, O., Bilen, Ö., Doğan, İ. An Approach for Concurrent Business Process Modeling and Requirements Analysis",2010,1,0,0,0
Onur Demirörs,SST-MD-YMM ASELSAN Inc. and Informatics Institute Middle East Technical University,Transformation from eEPC to S-BPM: A Case Study,2014,"Coşkunçay, A., Aysolmaz, B., Demirörs, O., Bilen, Ö., Doğan, İ. An Approach for Concurrent Business Process Modeling and Requirements Analysis",2010,1,0,0,0
Patrick Garon,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Back, G., Daniel, K. Process Training to Support Change Necessary within Scope of Process Implementation",2011,1,0,0,0
Arnd Neumann,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Back, G., Daniel, K. Process Training to Support Change Necessary within Scope of Process Implementation",2011,1,0,0,0
Frank Bensberg,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Back, G., Daniel, K. Process Training to Support Change Necessary within Scope of Process Implementation",2011,1,0,0,0
Patrick Garon,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,0,0
Arnd Neumann,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,0,0
Frank Bensberg,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,0,0
Patrick Garon,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Augl, M. Agiles Prozessmanagement mittels Subjektorientierung",2013,1,1,0,0
Arnd Neumann,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Augl, M. Agiles Prozessmanagement mittels Subjektorientierung",2013,1,1,0,0
Frank Bensberg,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Augl, M. Agiles Prozessmanagement mittels Subjektorientierung",2013,1,1,0,0
Patrick Garon,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Arnd Neumann,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Frank Bensberg,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
Patrick Garon,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Grob, H.L., Reepmeyer, J.-A., Bensberg, F. Einführung in die Wirtschaftsinformatik",2004,1,0,0,0
Arnd Neumann,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Grob, H.L., Reepmeyer, J.-A., Bensberg, F. Einführung in die Wirtschaftsinformatik",2004,1,0,0,0
Frank Bensberg,T-Systems International GmbH Leipzig and T-Systems International GmbH Leinfelden-Echterdingen and Dept. of Business Hochschule für Telekommunikation Leipzig (HfTL),Design of a Subject-Oriented Reference Model for Change Management,2014,"Grob, H.L., Reepmeyer, J.-A., Bensberg, F. Einführung in die Wirtschaftsinformatik",2004,1,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Reichelt, D., Schaller, T. Intelligente Verzeichnisdienste",2011,1,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Reichelt, D., Schaller, T. Intelligente Verzeichnisdienste",2011,1,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Reichelt, D., Schaller, T. Intelligente Verzeichnisdienste",2011,1,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subjektorientiertes Prozessmanagement - Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subjektorientiertes Prozessmanagement - Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Brger, E. Subjektorientiertes Prozessmanagement - Mitarbeiter einbinden, Motivation und Prozessakzeptanz steigern",2011,1,1,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. An approach towards subject-oriented access control",2012,1,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. An approach towards subject-oriented access control",2012,1,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. An approach towards subject-oriented access control",2012,1,0,0,0
Alexander Lawall,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. Integration of dynamic role resolution within the s-bpm approach",2013,1,0,0,0
Thomas Schaller,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. Integration of dynamic role resolution within the s-bpm approach",2013,1,0,0,0
Dominik Reichelt,Institute for Information Systems at Hof University Hof,"Cross-Organizational and Context-Sensitive Modeling of Organizational Dependencies in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""InlineEquation"" id=""IEq1"">\(\mathcal{C-ORG}\)</span>",2014,"Lawall, A., Schaller, T., Reichelt, D. Integration of dynamic role resolution within the s-bpm approach",2013,1,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Fleischmann, A., Kannengiesser, U., Schmidt, W., Stary, C. Subject-oriented modeling and execution of multi-agent business processes",2013,1,1,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Andreev, V., Glashchenko, A., Ivaschenko, A., Inozemtsev, S., Rzevski, G., Skobelev, P., Shveykin, P. Magenta multi-agent systems for dynamic scheduling",2009,1,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Glaschenko, A., Ivaschenko, A., Rzevski, G., Skobelev, P. Multi-agent real time scheduling system for taxi companies",2009,1,0,0,0
Anton Ivaschenko,Magenta Technology Development Center Samara,Multi-agent Solution for Business Processes Management of 5PL Transportation Provider,2014,"Ivaschenko, A., Lednev, A. Time-based regulation of auctions in P2P outsourcing",2013,1,0,0,0
Matthias Kurz,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Kurz, M. Taming Diversity",2013,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Kurz, M. Taming Diversity",2013,1,1,1,0
Matthias Kurz,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Herrmann, C., Kurz, M. Adaptive case management",2011,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Herrmann, C., Kurz, M. Adaptive case management",2011,1,1,1,0
Matthias Kurz,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented business process management",2012,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-oriented business process management",2012,1,1,1,0
Matthias Kurz,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Fleischmann, A., Schmidt, W., Stary, C. Subject-oriented BPM = Socially Executable BPM",2013,1,1,1,0
Matthias Lederer,DATEV eG Nürnberg and Lehrstuhl Wirtschaftsinformatik II Universität Erlangen Nürnberg,Subject-Oriented Adaptive Case Management,2014,"Fleischmann, A., Schmidt, W., Stary, C. Subject-oriented BPM = Socially Executable BPM",2013,1,1,1,0
Vadim Agievich,National Research University Higher School of Economics Moscow and Lomonosov Moscow State University Moscow,BPM Change Planning Using the Matrix of Change and Discrete Optimization Methods,2014,"Skripkin, K. Organizational Capital of Russian Companies: The Problem of Diversity",2013,1,0,0,0
Kirill Skripkin,National Research University Higher School of Economics Moscow and Lomonosov Moscow State University Moscow,BPM Change Planning Using the Matrix of Change and Discrete Optimization Methods,2014,"Skripkin, K. Organizational Capital of Russian Companies: The Problem of Diversity",2013,1,0,0,0
Vadim Agievich,National Research University Higher School of Economics Moscow and Lomonosov Moscow State University Moscow,BPM Change Planning Using the Matrix of Change and Discrete Optimization Methods,2014,"Lugachev, M., Skripkin, K., Ananin, V., Zimin, K. Effectiveness of IT Investments",2013,1,0,0,0
Kirill Skripkin,National Research University Higher School of Economics Moscow and Lomonosov Moscow State University Moscow,BPM Change Planning Using the Matrix of Change and Discrete Optimization Methods,2014,"Lugachev, M., Skripkin, K., Ananin, V., Zimin, K. Effectiveness of IT Investments",2013,1,0,0,0
Udo Kannengiesser,Metasonic AG Pfaffenhofen,Supporting Value Stream Design Using S-BPM,2014,"Zor, S., Görlach, K., Leymann, F. Using BPMN for Modeling Manufacturing Processes",2010,1,0,0,0
Udo Kannengiesser,Metasonic AG Pfaffenhofen,Supporting Value Stream Design Using S-BPM,2014,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subject-Oriented Business Process Management",2012,1,1,0,0
