Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Ian Hampson and Anne Junor. ,2005,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Ian Hampson and Anne Junor. ,2005,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"SJBA Hoppenbrouwers, W van Stokkum, M E Iacob, et al. ",2012,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"SJBA Hoppenbrouwers, W van Stokkum, M E Iacob, et al. ",2012,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"SJBA Hoppenbrouwers, W van Stokkum, M E Iacob, et al. ",2012,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"SJBA Hoppenbrouwers, W van Stokkum, M E Iacob, et al. ",2012,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,"SJBA Hoppenbrouwers, W van Stokkum, M E Iacob, et al. ",2012,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Etiënne Rouwette. ,2012,1,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Etiënne Rouwette. ,2012,1,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Etiënne Rouwette. ,2012,1,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Etiënne Rouwette. ,2012,1,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Etiënne Rouwette. ,2012,1,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Ilona Wilmont. ,2010,1,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Ilona Wilmont. ,2010,1,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Ilona Wilmont. ,2010,1,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Ilona Wilmont. ,2010,1,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Stijn Hoppenbrouwers and Ilona Wilmont. ,2010,1,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers. ,2012,1,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers. ,2012,1,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers. ,2012,1,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stijn Hoppenbrouwers. ,2012,1,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Stijn Hoppenbrouwers. ,2012,1,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Ned Kock, Jacques Verville, Azim Danesh-Pajou, and Dorrie DeLuca. ",2009,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Ned Kock, Jacques Verville, Azim Danesh-Pajou, and Dorrie DeLuca. ",2009,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Ned Kock, Jacques Verville, Azim Danesh-Pajou, and Dorrie DeLuca. ",2009,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Ned Kock, Jacques Verville, Azim Danesh-Pajou, and Dorrie DeLuca. ",2009,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,"Ned Kock, Jacques Verville, Azim Danesh-Pajou, and Dorrie DeLuca. ",2009,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Katherine N Lemon and Peter C Verhoef. ,2016,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Katherine N Lemon and Peter C Verhoef. ,2016,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Katherine N Lemon and Peter C Verhoef. ,2016,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Katherine N Lemon and Peter C Verhoef. ,2016,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Katherine N Lemon and Peter C Verhoef. ,2016,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Bjoern Niehaves. ,2010,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Bjoern Niehaves. ,2010,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Bjoern Niehaves. ,2010,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Bjoern Niehaves. ,2010,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Bjoern Niehaves. ,2010,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,T Olbrich. ,2009,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,T Olbrich. ,2009,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,T Olbrich. ,2009,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,T Olbrich. ,2009,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,T Olbrich. ,2009,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stefan Oppl. ,2016,1,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stefan Oppl. ,2016,1,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Stefan Oppl. ,2016,1,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Stefan Oppl. ,2016,1,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Stefan Oppl. ,2016,1,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Ananthanarayanan Parasuraman, Valarie A Zeithaml, and Leonard L Berry. ",1988,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Ananthanarayanan Parasuraman, Valarie A Zeithaml, and Leonard L Berry. ",1988,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Ananthanarayanan Parasuraman, Valarie A Zeithaml, and Leonard L Berry. ",1988,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Ananthanarayanan Parasuraman, Valarie A Zeithaml, and Leonard L Berry. ",1988,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,"Ananthanarayanan Parasuraman, Valarie A Zeithaml, and Leonard L Berry. ",1988,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"W Pieterson, T van der Geest, and M van Heerdt. ",2017,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"W Pieterson, T van der Geest, and M van Heerdt. ",2017,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"W Pieterson, T van der Geest, and M van Heerdt. ",2017,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"W Pieterson, T van der Geest, and M van Heerdt. ",2017,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,"W Pieterson, T van der Geest, and M van Heerdt. ",2017,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Seung-Kyu Rhee and June-Young Rha. ,2009,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Seung-Kyu Rhee and June-Young Rha. ,2009,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Seung-Kyu Rhee and June-Young Rha. ,2009,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Seung-Kyu Rhee and June-Young Rha. ,2009,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Seung-Kyu Rhee and June-Young Rha. ,2009,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Flávia Maria Santoro, Marcos R S Borges, and José A Pino. ",2010,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Flávia Maria Santoro, Marcos R S Borges, and José A Pino. ",2010,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Flávia Maria Santoro, Marcos R S Borges, and José A Pino. ",2010,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Flávia Maria Santoro, Marcos R S Borges, and José A Pino. ",2010,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,"Flávia Maria Santoro, Marcos R S Borges, and José A Pino. ",2010,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,J Teekens. ,2017,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,J Teekens. ,2017,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,J Teekens. ,2017,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,J Teekens. ,2017,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,J Teekens. ,2017,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Jorge Teixeira, Lia Patrício, Nuno J Nunes, Leonel Nóbrega, Raymond P Fisk, and Larry Constantine. ",2012,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Jorge Teixeira, Lia Patrício, Nuno J Nunes, Leonel Nóbrega, Raymond P Fisk, and Larry Constantine. ",2012,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,"Jorge Teixeira, Lia Patrício, Nuno J Nunes, Leonel Nóbrega, Raymond P Fisk, and Larry Constantine. ",2012,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,"Jorge Teixeira, Lia Patrício, Nuno J Nunes, Leonel Nóbrega, Raymond P Fisk, and Larry Constantine. ",2012,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,"Jorge Teixeira, Lia Patrício, Nuno J Nunes, Leonel Nóbrega, Raymond P Fisk, and Larry Constantine. ",2012,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,UK Statistics UK Centre for the Measurement of Government Activity. ,2007,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,UK Statistics UK Centre for the Measurement of Government Activity. ,2007,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,UK Statistics UK Centre for the Measurement of Government Activity. ,2007,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,UK Statistics UK Centre for the Measurement of Government Activity. ,2007,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,UK Statistics UK Centre for the Measurement of Government Activity. ,2007,0,0,1,0
Stijn Hoppenbrouwers,"HAN University of Applied Sciences, Center for IT and Media, Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Mathias Weske. ,2010,0,0,0,0
Ilona Wilmont,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Mathias Weske. ,2010,0,0,0,0
Daniël van Loon,"Radboud University, Institute for Computing and Information Sciences, Nijmegen, The Netherlands",Measuring Process Experience,2018,Mathias Weske. ,2010,0,0,0,0
Thea van der Geest,"HAN University of Applied Sciences, Center for IT and Media, Arnhem, The Netherlands",Measuring Process Experience,2018,Mathias Weske. ,2010,0,0,0,0
Stefan Oppl,"Johannes Kepler University of Linz, Department of Business Informatics - Communications Engineering, Linz, Austria",Measuring Process Experience,2018,Mathias Weske. ,2010,0,0,1,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Barukh, M. and Benatallah, B. ",2014,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. and Mourão, H. ",2011,1,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. and Mourão, H. ",2011,1,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. and Mourão, H. ",2011,1,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. and Mourão, H. ",2011,1,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Motahari-Nezhad, H. and Swenson, K. ",2013,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Motahari-Nezhad, H. and Swenson, K. ",2013,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Motahari-Nezhad, H. and Swenson, K. ",2013,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Motahari-Nezhad, H. and Swenson, K. ",2013,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Gottanka, R. and Meyer, N. ",2012,1,1,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Gottanka, R. and Meyer, N. ",2012,1,1,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Gottanka, R. and Meyer, N. ",2012,1,1,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Gottanka, R. and Meyer, N. ",2012,1,1,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Recker, J., Zhu, G., and Santoro, F. ",2014,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Recker, J., Zhu, G., and Santoro, F. ",2014,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Recker, J., Zhu, G., and Santoro, F. ",2014,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Zhu, X., Recker, J., Zhu, G., and Santoro, F. ",2014,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Meyer, N. and Schiffner, S. ",2014,1,1,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Meyer, N. and Schiffner, S. ",2014,1,1,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Meyer, N. and Schiffner, S. ",2014,1,1,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Meyer, N. and Schiffner, S. ",2014,1,1,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P., Zurita, G., and Baloian, N. ",2015,1,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P., Zurita, G., and Baloian, N. ",2015,1,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P., Zurita, G., and Baloian, N. ",2015,1,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P., Zurita, G., and Baloian, N. ",2015,1,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kabicher-Fuchs, S., Rinderle-Ma, S., Recker, J., Indulska, M., Charoy, F., Christiaanse, R., and Mendling, J. ",2012,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kabicher-Fuchs, S., Rinderle-Ma, S., Recker, J., Indulska, M., Charoy, F., Christiaanse, R., and Mendling, J. ",2012,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kabicher-Fuchs, S., Rinderle-Ma, S., Recker, J., Indulska, M., Charoy, F., Christiaanse, R., and Mendling, J. ",2012,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kabicher-Fuchs, S., Rinderle-Ma, S., Recker, J., Indulska, M., Charoy, F., Christiaanse, R., and Mendling, J. ",2012,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Schonenberg, H., Mans, R., Russell, N., Mulyar, N., and Van der Aalst, W. ",2008,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Schonenberg, H., Mans, R., Russell, N., Mulyar, N., and Van der Aalst, W. ",2008,0,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Schonenberg, H., Mans, R., Russell, N., Mulyar, N., and Van der Aalst, W. ",2008,0,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Schonenberg, H., Mans, R., Russell, N., Mulyar, N., and Van der Aalst, W. ",2008,0,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Reichert, M. and Weber, B. ",2012,1,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Reichert, M. and Weber, B. ",2012,1,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Reichert, M. and Weber, B. ",2012,1,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Reichert, M. and Weber, B. ",2012,1,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kurz, M., Fleischmann, A., Lederer, M., and Huber, S. ",2013,1,1,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kurz, M., Fleischmann, A., Lederer, M., and Huber, S. ",2013,1,1,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kurz, M., Fleischmann, A., Lederer, M., and Huber, S. ",2013,1,1,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Kurz, M., Fleischmann, A., Lederer, M., and Huber, S. ",2013,1,1,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. ",2011,1,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. ",2011,1,0,0,0
Gustavo Zurita,"Dept. of Management Control and Information System, Universidad de Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. ",2011,1,0,0,0
José A. Pino,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Antunes, P. ",2011,1,0,0,0
Pedro Antunes,"Victoria University of Wellington, Wellington, New Zealand","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. ",2008,0,0,0,0
Nelson Baloian,"Computer Science Department (DCC), Universidad de Chile, Chile","Supporting People-Driven, Dynamic and Geo-Located Work Processes",2018,"Pesic, M. ",2008,0,0,0,0
